Date,Open,High,Low,Close,Adj Close,Volume
1970-01-02,0.7525153465704454,0.8896616245948789,0.727495746186013,0.8396217751624979,0.8396217751624979,745955.2623444486
1970-01-05,0.8396217751624979,0.955454545454545,0.7960685608664724,0.8822481419637547,0.8822481419637547,1064727.046188162
1970-01-06,0.8822481419637547,0.9146812249793114,0.7590018890405847,0.8229418562404425,0.8229418562404425,1061947.0597011528
1970-01-07,0.8229418562404425,0.8748346593326318,0.7404689237925063,0.8053349971574035,0.8053349971574035,927581.0461623783
1970-01-08,0.8053349971574035,0.8831749894585236,0.7460287114340914,0.8099685859677345,0.8099685859677345,988740.7488765791
1970-01-09,0.8099685859677345,0.8627883292209073,0.7302756400068049,0.7840222307547479,0.7840222307547479,869201.3299351865
1970-01-12,0.7840222307547479,0.8090417384729657,0.6728223079433011,0.7191554160601199,0.7191554160601199,824721.5461430405
1970-01-13,0.7191554160601199,0.8034820434975952,0.6533624952004538,0.7395420762977374,0.7395420762977374,914607.7758896691
1970-01-14,0.7395420762977374,0.7840222307547479,0.6431691187485377,0.7145225685795197,0.7145225685795197,961867.5461688242
1970-01-15,0.7145225685795197,0.7793885492782009,0.6292697423107888,0.7173023697340969,0.7173023697340969,1030440.5461817161
1970-01-16,0.7173023697340969,0.7923618195509102,0.5949830569719105,0.6468758600640998,0.6468758600640998,1106426.843493299
1970-01-19,0.62834289481602,0.62834289481602,0.48193008783444063,0.5291901361122443,0.5291901361122443,880321.275883223
1970-01-20,0.5291901361122443,0.6033226457680728,0.4355969797176218,0.5458700550342984,0.5458700550342984,1023953.9110453614
1970-01-21,0.5458700550342984,0.6181496110303198,0.4874898754760258,0.556989537651254,0.556989537651254,915534.4380520054
1970-01-22,0.556989537651254,0.6357563774471442,0.4874898754760258,0.565329867777147,0.565329867777147,1023953.9110453614
1970-01-23,0.565329867777147,0.6033226457680728,0.44486350867476904,0.5032436882330417,0.5032436882330417,1019320.6002336796
1970-01-26,0.4902704179603323,0.4902704179603323,0.32903073838272195,0.3920437654215962,0.3920437654215962,988740.7488765791
1970-01-27,0.3920437654215962,0.4263305434266906,0.2762109951295491,0.34107780982417574,0.34107780982417574,892367.883993596
1970-01-28,0.34107780982417574,0.3985304005579502,0.231731582002268,0.26416466501782465,0.26416466501782465,973914.1542791971
1970-01-29,0.26416466501782465,0.2919640665568344,0.10014509161942106,0.16223191982703977,0.16223191982703977,1131446.7218763812
1970-01-30,0.16223191982703977,0.2215382982165666,0.04454545454545499,0.10014509161942106,0.10014509161942106,1141640.0056620813
1970-02-02,0.10014509161942106,0.2613847711970314,0.07605233872975611,0.16779170746862493,0.16779170746862493,1245426.1678437556
1970-02-03,0.16779170746862493,0.3336643271930529,0.06493211478307118,0.26231097002828696,0.26231097002828696,1487284.9922135498
1970-02-04,0.26231097002828696,0.3447845511397378,0.1529647422063779,0.2131979680906749,0.2131979680906749,1023027.2488830251
1970-02-05,0.2131979680906749,0.2484115935905381,0.09365845648306574,0.18169182523610308,0.18169182523610308,873834.6407468684
1970-02-06,0.18169182523610308,0.2725042538139871,0.1196055530257817,0.2215382982165666,0.2215382982165666,940554.3164350876
1970-02-09,0.2215382982165666,0.36239057622683146,0.20578522678928135,0.28455132525544086,0.28455132525544086,1003567.3434739612
1970-02-10,0.28455132525544086,0.3206911495865596,0.15203863604133835,0.20022469781796556,0.20022469781796556,936847.6677857421
1970-02-11,0.20022469781796556,0.31883736193080586,0.12609218816213702,0.27806469011908685,0.27806469011908685,1136080.032688063
1970-02-12,0.27806469011908685,0.3336643271930529,0.18447162639068032,0.25860487737623816,0.25860487737623816,927581.0461623783
1970-02-13,0.25860487737623816,0.31142462062941234,0.16408496615306284,0.24099811095941526,0.24099811095941526,1024880.5732076978
1970-02-16,0.24099811095941526,0.31142462062941234,0.17242529627895586,0.23451147582305992,0.23451147582305992,1832929.9787650183
1970-02-17,0.23451147582305992,0.29103796039179486,0.1511117885465695,0.22524503953212868,0.22524503953212868,939627.6542727512
1970-02-18,0.22524503953212868,0.38277732913066365,0.2085650279438586,0.32439779823590564,0.32439779823590564,1107353.5056556354
1970-02-19,0.32439779823590564,0.44115676735920695,0.27806469011908685,0.3540509874306691,0.3540509874306691,1194459.7489152548
