Date,Open,High,Low,Close,Adj Close,Volume
2018-08-24,0.04454545454545108,0.20467166253728517,0.04454545454545108,0.18762719821010748,0.18762719821010748,30103055.85608984
2018-08-27,0.3035782225988733,0.4608084957810825,0.3035782225988733,0.4432997751473549,0.4432997751473549,33093316.82405172
2018-08-28,0.49791225542546874,0.5248136931457292,0.4057317591964188,0.45234430290275063,0.45234430290275063,31111829.768272102
2018-08-29,0.48829024518820463,0.6724191152905801,0.4625466248268763,0.6438956154999386,0.6438956154999386,32371869.55030482
2018-08-30,0.5847594567416303,0.6255744492285239,0.42567499913331563,0.4942010341780625,0.4942010341780625,32491531.007474028
2018-08-31,0.46220126470073236,0.5543817609297823,0.38520819597755923,0.4987247126582569,0.4987247126582569,33396876.60590151
2018-09-04,0.44585036142593687,0.4831862550211486,0.3086793951560372,0.44306765279163046,0.44306765279163046,35678792.76587242
2018-09-05,0.3835861339071783,0.4139638297190263,0.21348405634185535,0.3489168935659613,0.3489168935659613,37582592.63531157
2018-09-06,0.349378320667518,0.3889194288200666,0.10182457648245853,0.2265879946757945,0.2265879946757945,36403834.52137537
2018-09-07,0.11307148959019793,0.2933759006747476,0.06506900616920952,0.1527258355131661,0.1527258355131661,34162269.317891754
2018-09-10,0.2653138279856628,0.3295511477060339,0.2021210762587032,0.2159185756450246,0.2159185756450246,31670829.65685034
2018-09-11,0.15145195117882115,0.3943687907083677,0.09591095828760748,0.34068199383836056,0.34068199383836056,33621821.59321572
2018-09-12,0.34532172769886665,0.4190649906810891,0.23992122616046485,0.3526252856083743,0.3526252856083743,37857164.66106416
2018-09-13,0.444576488686693,0.5594829334869462,0.4392403645688115,0.5295666647766549,0.5295666647766549,37741213.636675395
2018-09-14,0.5550753219821645,0.577339843451811,0.4320528736347166,0.5388433032926739,0.5388433032926739,36522220.5172763
2018-09-17,0.5255100718080036,0.535016015069855,0.32062268692605095,0.35123534589371774,0.35123534589371774,34179546.02052568
2018-09-18,0.37372916051409544,0.6106163148733782,0.3701340062421019,0.5310755006717175,0.5310755006717175,35650384.764897175
2018-09-19,0.5576287374657397,0.6244166318695917,0.5253940048325908,0.5732804212781665,0.5732804212781665,38032134.75686681
2018-09-20,0.7098710642661035,0.8846100580820403,0.7098710642661035,0.8376493250445713,0.8376493250445713,38701288.118614376
2018-09-21,0.9073360066532435,0.9554545454545437,0.7954443928430213,0.8251257099925949,0.8251257099925949,65020779.24257155
2018-09-24,0.734221915707782,0.7569478642789852,0.6275447122251431,0.7056984159171404,0.7056984159171404,39101087.250706844
2018-09-25,0.7332934030946822,0.7588020603001917,0.6399522603017068,0.661520403109079,0.661520403109079,38095444.01618308
2018-09-26,0.6779845325591929,0.8422862297000843,0.5191321973066026,0.5503223503512389,0.5503223503512389,39291362.881728806
2018-09-27,0.616181732141991,0.7967182771773661,0.5885867565595504,0.6434313591933887,0.6434313591933887,35490836.15533823
2018-09-28,0.5973991387690195,0.7191477143772236,0.5680631933406909,0.6431992252425631,0.6431992252425631,39797836.95625894
2018-10-01,0.7859356203761767,0.9108151055449254,0.6887671893603824,0.7662245143901053,0.7662245143901053,39008094.52914705
2018-10-02,0.757063931254398,0.8454171392606289,0.7056984159171404,0.752772386725029,0.752772386725029,39445113.94006831
2018-10-03,0.8485480372260725,0.9432819489386975,0.7287725538194809,0.776891104215882,0.776891104215882,41727377.953112386
2018-10-04,0.7054662935614161,0.7104513875480661,0.2946497734139914,0.4997692806516685,0.4997692806516685,40546416.769712806
2018-10-05,0.5105519374528579,0.5928754718839261,0.12501478136021169,0.31378338532309324,0.31378338532309324,38599830.97227421
2018-10-08,0.2205583095055307,0.3587710261589498,0.041414544984906425,0.3005633916088425,0.3005633916088425,38615368.4095423
2018-10-09,0.2783016993441892,0.4211541498581144,0.18275817119887017,0.25314123146981676,0.25314123146981676,40820524.99136785
2018-10-10,0.17846661507440012,0.179859395589151,-0.8539589290871721,-0.8444529742302197,-0.8444529742302197,52192421.70829605
2018-10-11,-0.946603681622772,-0.7347637573674421,-1.7160559201425825,-1.508966149908286,-1.508966149908286,56707322.695945814
2018-10-12,-1.0200015844788504,-0.9593594190304728,-1.4965614310367155,-1.059542692631399,-1.059542692631399,45986606.931984924
