Date,Open,High,Low,Close,Adj Close,Volume
1994-12-27,0.1420769141597782,0.2480737923966922,0.1420769141597782,0.23850427834710666,0.23850427834710666,7772338.038506448
1994-12-28,0.23850427834710666,0.23923996165289005,0.1107929467768578,0.17924859305784935,0.17924859305784935,9063436.66109598
1994-12-29,0.1814578880440748,0.2142132588429738,0.16084638920110003,0.19065898997244948,0.19065898997244948,9225008.01095824
1994-12-30,0.19065898997244948,0.2256225148209356,0.1196256365840195,0.12072973201101793,0.12072973201101793,9431480.738230966
1995-01-03,0.11852154115702317,0.12072973201101793,0.04454545454545338,0.11484087955922674,0.11484087955922674,9659300.021977523
1995-01-04,0.11557770380165056,0.17409656484848407,0.05779452606060461,0.17372815272727113,0.17372815272727113,11759359.526109753
1995-01-05,0.17446497696969493,0.19544264286501153,0.13839625256198176,0.16011070589531456,0.16011070589531456,11374385.421426559
1995-01-06,0.16158321344352383,0.23923996165289005,0.12809105520661077,0.1726240941046824,0.1726240941046824,11338317.10186733
1995-01-09,0.17225678611570017,0.21274075129476452,0.13802784044076882,0.17814453443526065,0.17814453443526065,10260684.04401609
1995-01-10,0.18072110060605864,0.31652943867768374,0.18072110060605864,0.20942850181818104,0.20942850181818104,12971696.716192398
1995-01-11,0.20942850181818104,0.2804607142699706,0.09791118325068672,0.20869281851239557,0.20869281851239557,12745717.652831517
1995-01-12,0.20795713520661008,0.21862960374655568,0.1707843153718985,0.20795713520661008,0.20795713520661008,11521235.008203417
1995-01-13,0.20795713520661008,0.38424943845729953,0.20795713520661008,0.3673197053443519,0.3673197053443519,12393499.471013336
1995-01-16,0.3673197053443519,0.5299957026997231,0.3673197053443519,0.4928228828650115,0.4928228828650115,11623183.21756981
1995-01-17,0.4928228828650115,0.521161871955921,0.4490255272727254,0.5174812103581246,0.5174812103581246,12201380.462748872
1995-01-18,0.5174812103581246,0.5314670693112941,0.4431367116253418,0.5049678221487588,0.5049678221487588,12684990.380104244
1995-01-19,0.5053362342699718,0.5053362342699718,0.3831453430303011,0.40338842975206507,0.40338842975206507,10938989.27817587
1995-01-20,0.40338842975206507,0.4048597963636339,0.294446573223138,0.32352238655647125,0.32352238655647125,13919042.170737853
1995-01-23,0.32352238655647125,0.3768892193939374,0.18955493134986076,0.3617992650137716,0.3617992650137716,11991963.382859064
1995-01-24,0.36143088969696835,0.40081186358126497,0.3489175014876026,0.3632706316253425,0.3632706316253425,11609197.54263868
1995-01-25,0.3632706316253425,0.4976076398898064,0.30953652760330386,0.4214222214876014,0.4214222214876014,12609541.344291572
1995-01-26,0.4214222214876014,0.4648511649586767,0.4015475468870504,0.45381028429751813,0.45381028429751813,11215390.380104244
1995-01-27,0.45381028429751813,0.565694874049585,0.45381028429751813,0.5299957026997231,0.5299957026997231,12495447.680379726
1995-01-30,0.5299957026997231,0.5347793187878775,0.42326200022038324,0.46080323217630775,0.46080323217630775,11724027.294704795
1995-01-31,0.46080323217630775,0.5535499347658377,0.44865715195592215,0.5310997613223118,0.5310997613223118,15148309.388368707
1995-02-01,0.5310997613223118,0.616853552837464,0.48951063338842804,0.5303629738842957,0.5303629738842957,14549133.63079295
1995-02-02,0.5303629738842957,0.6183260603856733,0.513801652892561,0.6183260603856733,0.6183260603856733,11855050.98616485
1995-02-03,0.6179576482644603,0.8803732592837455,0.6179576482644603,0.8339993375206594,0.8339993375206594,16230727.019222703
1995-02-06,0.8336320663360869,0.9554545454545446,0.8233257280440754,0.9256430856198334,0.9256430856198334,11985706.63354777
1995-02-07,0.9256430856198334,0.9322675845730004,0.8722762159779597,0.9134970053994478,0.9134970053994478,11580858.148699285
1995-02-08,0.9134970053994478,0.979377189641872,0.898407051019282,0.9274828275482077,0.9274828275482077,11719610.765779175
1995-02-09,0.9274828275482077,0.9572943241873263,0.8803732592837455,0.890678419834709,0.890678419834709,11982394.236853555
1995-02-10,0.890678419834709,0.955821816639117,0.866387400330576,0.9374196127823677,0.9374196127823677,10879366.137680002
1995-02-13,0.9374196127823677,0.9889455627548193,0.9230664826446257,0.9444125606611553,0.9444125606611553,9431848.782308102
1995-02-14,0.9444125606611553,0.9918905410468302,0.9164419836914588,0.9775363067768574,0.9775363067768574,11067804.705173114
